OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
6482,444,68,2014-10-20,2014-11-03,2014-10-30,2,75.56,Layo,0083 John Wall Park,Ginowan,,,Japan
6483,344,33,2014-01-21,2014-02-04,2014-01-31,2,60.27,Teklist,0652 Monica Plaza,Jenzan,,,South Korea
6484,833,69,2013-12-18,2014-01-01,2013-12-28,3,58.86,Realbuzz,12525 Clyde Gallagher Avenue,Yanhe,,,China
6485,815,50,2014-06-30,2014-07-14,2014-07-10,1,18.24,Roombo,048 Vahlen Avenue,Songshan,,,China
6486,442,77,2014-06-15,2014-06-29,2014-06-25,3,97.62,Edgepulse,6527 Northwestern Junction,Camden,New Jersey,08104,United States
6487,253,36,2014-02-27,2014-03-13,2014-03-09,3,20.81,Realmix,399 Haas Street,Sala,Västmanland,733 24,Sweden
6488,230,36,2014-01-31,2014-02-14,2014-02-10,3,9.74,Plambee,58695 Lighthouse Bay Way,Matsumoto,,,Japan
6489,495,46,2014-09-06,2014-09-20,2014-09-16,2,8.96,Dabtype,2783 Meadow Valley Circle,Patalan,,,Indonesia
6490,446,13,2014-10-26,2014-11-09,2014-11-05,2,21.86,Eayo,8252 Colorado Terrace,Boroko,,,Indonesia
6491,163,48,2014-11-09,2014-11-23,2014-11-19,2,84.01,Camido,18 Granby Avenue,Long Beach,California,90831,United States
6492,659,91,2014-02-25,2014-03-11,2014-03-07,2,83.33,Gabtune,35798 John Wall Pass,Palilula,,,Serbia
6493,813,14,2014-01-12,2014-01-26,2014-01-22,2,67.23,Divape,17 Bunting Drive,Xiong’erzhai,,,China
6494,185,45,2013-12-23,2014-01-06,2014-01-02,3,47.14,Quamba,751 Oneill Park,Belyayevka,,,Russia
6495,264,64,2014-09-14,2014-09-28,2014-09-24,1,33.14,Feedfire,4891 Roxbury Court,El Pao,,,Venezuela
6496,198,51,2014-06-18,2014-07-02,2014-06-28,2,91.9,Realbuzz,4 Esch Road,Krasnyye Barrikady,,,Russia
6497,818,53,2014-08-23,2014-09-06,2014-09-02,3,85.92,Kwilith,9802 Saint Paul Hill,Nkandla,,,South Africa
6498,591,21,2014-02-15,2014-03-01,2014-02-25,2,67.31,Rhyzio,34237 Stang Crossing,Yinhedahan’er,,,China
6499,816,58,2014-06-18,2014-07-02,2014-06-28,2,13.06,Fivespan,6 Warrior Center,Gukovo,,,Russia
6500,340,12,2014-04-05,2014-04-19,2014-04-15,3,20.27,Omba,5498 Raven Street,São Gabriel,,,Brazil
6501,195,83,2013-11-24,2013-12-08,2013-12-04,1,59.86,Yacero,40 Drewry Avenue,Majengo,,,Tanzania
6502,271,32,2014-08-31,2014-09-14,2014-09-10,2,13.52,Thoughtstorm,4 Brown Point,Angered,Västra Götaland,424 55,Sweden
6503,514,9,2013-12-08,2013-12-22,2013-12-18,1,89.56,Blogtag,54712 Mandrake Park,Örnsköldsvik,Västernorrland,891 86,Sweden
6504,33,54,2014-03-07,2014-03-21,2014-03-17,2,7.7,Twitterworks,85 Mallory Alley,Balayong,,,Philippines
6505,244,71,2014-08-24,2014-09-07,2014-09-03,1,80.14,Riffwire,77 Rigney Plaza,Lebak,,,Indonesia
6506,784,28,2014-08-28,2014-09-11,2014-09-07,2,52.04,Twimm,3655 Ryan Place,Le Cannet,Provence-Alpes-Côte d'Azur,06116 CEDEX,France
6507,104,19,2014-07-17,2014-07-31,2014-07-27,1,19.54,Zoonder,4423 Lake View Alley,Barrunchal,Lisboa,2710-151,Portugal
6508,315,93,2014-07-10,2014-07-24,2014-07-20,2,49.78,Oyondu,5 Ohio Avenue,Couva,,,Trinidad and Tobago
6509,756,98,2014-09-11,2014-09-25,2014-09-21,3,30.98,Riffpath,237 Toban Drive,Cai Doi Vam,,,Vietnam
6510,419,22,2014-08-28,2014-09-11,2014-09-07,3,63.88,Tagchat,42 Cherokee Center,Gaide,,,China
6511,111,38,2014-02-11,2014-02-25,2014-02-21,2,5.04,Gabcube,27 Vermont Center,Oliveira do Conde,Viseu,3430-345,Portugal
6512,321,75,2014-02-15,2014-03-01,2014-02-25,3,37.37,Dabfeed,9 Oakridge Circle,Chrząstowice,,,Poland
6513,877,19,2014-05-31,2014-06-14,2014-06-10,1,1.18,Jaxnation,5504 Eggendart Plaza,San Isidro,,,Costa Rica
6514,282,40,2014-08-29,2014-09-12,2014-09-08,1,57.49,Edgewire,2 Sutherland Terrace,Mopipi,,,Botswana
6515,134,64,2014-04-16,2014-04-30,2014-04-26,3,14.89,Abata,96 Starling Park,Soeng Sang,,,Thailand
6516,513,2,2013-12-23,2014-01-06,2014-01-02,3,58.3,Feedmix,8 Prairieview Street,Vidče,,,Czech Republic
6517,80,86,2014-11-14,2014-11-28,2014-11-24,3,23.5,Skiba,213 Maryland Court,Międzyrzecz,,,Poland
6518,751,55,2014-02-12,2014-02-26,2014-02-22,2,67.43,BlogXS,38293 Helena Road,Blatná,,,Czech Republic
6519,548,57,2014-05-21,2014-06-04,2014-05-31,1,78.52,Voolia,23007 6th Crossing,Labuan,Labuan,87018,Malaysia
6520,274,54,2014-10-30,2014-11-13,2014-11-09,3,3.17,Youspan,18 Service Center,Tojal,Porto,4620-931,Portugal
6521,600,53,2013-11-24,2013-12-08,2013-12-04,3,10.4,Kwideo,9 Schmedeman Circle,Bakersfield,California,93311,United States
6522,748,89,2014-11-12,2014-11-26,2014-11-22,1,36.1,Pixope,38 Russell Place,Atalhada,Ilha de São Miguel,9560-404,Portugal
6523,792,65,2014-10-10,2014-10-24,2014-10-20,1,43.29,DabZ,86532 Reinke Avenue,København,Region Hovedstaden,1121,Denmark
6524,733,19,2014-02-08,2014-02-22,2014-02-18,1,91.61,Kanoodle,4863 South Plaza,Kedungcangkring,,,Indonesia
6525,700,20,2014-05-15,2014-05-29,2014-05-25,3,40.26,Realbuzz,895 Hintze Court,Nyzhni Sirohozy,,,Ukraine
6526,28,50,2014-03-20,2014-04-03,2014-03-30,2,37.47,Wordware,71 Hansons Park,Béoumi,,,Ivory Coast
6527,864,20,2014-11-19,2014-12-03,2014-11-29,2,81.9,Blogpad,97484 Shopko Way,Masjed Soleymān,,,Iran
6528,487,30,2014-10-29,2014-11-12,2014-11-08,1,57.19,Fadeo,2372 Schurz Trail,Toksovo,,,Russia
6529,318,20,2014-03-31,2014-04-14,2014-04-10,1,4.32,Yata,53962 Nobel Circle,Pamanukan,,,Indonesia
6530,574,36,2014-04-26,2014-05-10,2014-05-06,2,47.4,Jaxworks,7132 Ramsey Point,Shazhuang,,,China
6531,67,65,2014-02-19,2014-03-05,2014-03-01,1,97.56,Youspan,15 Hintze Crossing,Stamford,Connecticut,06912,United States
6532,904,95,2014-07-13,2014-07-27,2014-07-23,1,25.89,Jaxworks,10 David Way,Perreng,,,Indonesia
6533,719,90,2014-02-27,2014-03-13,2014-03-09,1,91.03,Yata,06 Grim Plaza,Chalandrítsa,,,Greece
6534,725,37,2014-05-13,2014-05-27,2014-05-23,1,40.43,Skynoodle,53 Messerschmidt Court,Wichian Buri,,,Thailand
6535,298,4,2013-11-27,2013-12-11,2013-12-07,2,88.73,Rhycero,28671 Spenser Crossing,Dashi,,,China
6536,106,73,2014-05-18,2014-06-01,2014-05-28,2,6.45,Riffwire,2173 Springs Way,Natal,,,Brazil
6537,506,59,2014-04-28,2014-05-12,2014-05-08,1,8.57,Photojam,3608 Warbler Circle,Janaka,,,Indonesia
6538,500,49,2014-04-05,2014-04-19,2014-04-15,1,89.72,Quinu,67814 Schlimgen Point,Shangmachang,,,China
6539,731,15,2014-11-11,2014-11-25,2014-11-21,2,4.49,Quinu,038 Bashford Terrace,Altagracia de Orituco,,,Venezuela
6540,424,93,2014-07-28,2014-08-11,2014-08-07,3,93.83,Bluezoom,8 Carberry Parkway,Sukarama,,,Indonesia
6541,140,63,2014-04-30,2014-05-14,2014-05-10,3,68.82,Einti,97490 Holmberg Parkway,Nifuboko,,,Indonesia
6542,356,9,2014-01-27,2014-02-10,2014-02-06,1,96.75,Feednation,7508 Grayhawk Alley,Sydney South,New South Wales,1235,Australia
6543,889,83,2014-11-21,2014-12-05,2014-12-01,3,5.81,Browsetype,2 Heath Junction,Toul,Lorraine,54204 CEDEX,France
6544,501,47,2014-06-15,2014-06-29,2014-06-25,2,90.86,Skimia,1 Springview Point,Nukuoro,,,Micronesia
6545,245,61,2014-03-13,2014-03-27,2014-03-23,1,71.21,Livetube,7 Mccormick Court,Suruhan,,,Indonesia
6546,817,66,2014-02-14,2014-02-28,2014-02-24,3,1.03,Wikivu,45527 Fulton Court,Guayaramerín,,,Bolivia
6547,286,78,2014-01-04,2014-01-18,2014-01-14,2,68.68,Trupe,54 Oakridge Drive,Primero de Enero,,,Cuba
6548,250,59,2014-04-20,2014-05-04,2014-04-30,1,16.06,Youspan,0863 Waubesa Avenue,Kalinovskoye,,,Russia
6549,765,92,2014-02-09,2014-02-23,2014-02-19,2,42.35,Gigabox,1 Monica Avenue,Shatian,,,China
6550,124,54,2014-10-07,2014-10-21,2014-10-17,1,69.5,Cogibox,79114 Brown Way,Saransk,,,Russia
6551,81,64,2014-01-11,2014-01-25,2014-01-21,2,23.84,Voomm,9 Everett Trail,Braga,Braga,4700-005,Portugal
6552,703,93,2014-05-16,2014-05-30,2014-05-26,1,58.75,Dabtype,53276 Ilene Avenue,Amersfoort,Provincie Utrecht,3805,Netherlands
6553,562,53,2014-05-30,2014-06-13,2014-06-09,3,6.52,Wordify,851 Starling Lane,Fonte de Angeão,Aveiro,3840-165,Portugal
6554,261,89,2014-01-31,2014-02-14,2014-02-10,2,66.8,Brightdog,6 Menomonie Crossing,A’yi Take,,,China
6555,169,21,2014-10-18,2014-11-01,2014-10-28,1,29.56,Tagtune,6578 Del Sol Alley,Petäjävesi,,,Finland
6556,18,16,2014-04-07,2014-04-21,2014-04-17,2,35.25,Gigabox,29 Carey Avenue,Kiihtelysvaara,,,Finland
6557,324,47,2014-06-30,2014-07-14,2014-07-10,3,16.14,Zoomcast,98 Transport Park,Kidangbang,,,Indonesia
6558,178,8,2014-02-10,2014-02-24,2014-02-20,1,42.51,Buzzshare,770 Steensland Hill,Miguel Calmon,,,Brazil
6559,228,83,2014-05-30,2014-06-13,2014-06-09,2,70.23,Demizz,99 Darwin Terrace,Xinhe,,,China
6560,780,10,2014-08-06,2014-08-20,2014-08-16,2,36.93,Oyondu,3996 Esch Circle,Qinghua,,,China
6561,599,94,2014-07-15,2014-07-29,2014-07-25,2,18.71,Skyba,1 Norway Maple Street,Praia de Mira,Coimbra,3070-725,Portugal
6562,361,70,2014-11-11,2014-11-25,2014-11-21,1,52.53,Trudoo,378 5th Crossing,Mlaka pri Kranju,,,Slovenia
6563,801,13,2014-01-06,2014-01-20,2014-01-16,3,45.92,Gigashots,5434 Independence Junction,El Paso,Texas,88574,United States
6564,835,22,2013-12-23,2014-01-06,2014-01-02,1,5.23,Feedmix,5682 Magdeline Junction,San Francisco,,,Costa Rica
6565,765,37,2014-06-17,2014-07-01,2014-06-27,1,8.9,Rooxo,23592 Carpenter Parkway,Kostopil’,,,Ukraine
6566,459,41,2014-02-22,2014-03-08,2014-03-04,3,9.89,Riffpedia,160 Bultman Center,Farmington,Michigan,48335,United States
6567,284,6,2014-05-10,2014-05-24,2014-05-20,1,67.89,Skippad,01 Michigan Junction,Yiwa,,,China
6568,500,27,2014-10-05,2014-10-19,2014-10-15,2,52.83,Zava,9 Marquette Trail,Voznesen’ye,,,Russia
6569,12,47,2014-02-04,2014-02-18,2014-02-14,2,68.79,Brightdog,1475 Monterey Circle,Minnedosa,,,Canada
6570,77,7,2014-06-25,2014-07-09,2014-07-05,2,5.18,Npath,26 Prairie Rose Lane,Nowy Staw,,,Poland
6571,98,97,2014-08-06,2014-08-20,2014-08-16,2,69.13,Oyoba,1896 La Follette Lane,Wudong,,,China
6572,624,66,2014-01-24,2014-02-07,2014-02-03,1,99.07,Feednation,7 Lakewood Trail,Sharga,,,Mongolia
6573,713,97,2014-10-18,2014-11-01,2014-10-28,3,11.5,Mycat,1348 Meadow Vale Alley,Bandhagen,Stockholm,124 22,Sweden
6574,673,49,2014-09-04,2014-09-18,2014-09-14,3,30.96,Jabbersphere,47 David Pass,Ban Chalong,,,Thailand
6575,128,88,2014-02-24,2014-03-10,2014-03-06,2,23.69,Katz,1 Shelley Court,Kankara,,,Nigeria
6576,457,89,2014-07-09,2014-07-23,2014-07-19,3,24.04,Quinu,529 Coolidge Junction,Valerik,,,Russia
6577,606,53,2014-08-01,2014-08-15,2014-08-11,1,33.54,Jazzy,1 Roth Avenue,Gongming,,,China
6578,783,20,2014-10-31,2014-11-14,2014-11-10,2,82.02,Cogibox,43 Maryland Crossing,Taiyangling,,,China
6579,138,43,2014-02-17,2014-03-03,2014-02-27,3,53.14,Yamia,42869 Brentwood Park,Garisul,,,Indonesia
6580,236,58,2014-07-24,2014-08-07,2014-08-03,3,87.74,Oba,3 Carioca Pass,Przodkowo,,,Poland
6581,631,11,2014-03-11,2014-03-25,2014-03-21,2,4.59,Fanoodle,3205 Troy Lane,Vilcún,,,Chile
6582,697,85,2014-11-02,2014-11-16,2014-11-12,3,42.56,Flashpoint,29668 Goodland Plaza,Slatina,,,Croatia
6583,374,34,2014-07-28,2014-08-11,2014-08-07,2,64.21,Topicblab,762 Grover Street,Campechuela,,,Cuba
6584,728,9,2014-04-14,2014-04-28,2014-04-24,2,30.37,Brightbean,58911 Rutledge Pass,Cotmon,,,Philippines
6585,35,24,2013-12-15,2013-12-29,2013-12-25,1,92.64,Aimbu,69079 Warner Avenue,Brescia,Lombardia,25129,Italy
6586,241,52,2014-11-22,2014-12-06,2014-12-02,2,15.58,Eabox,582 Doe Crossing Pass,Bogi,,,Indonesia
6587,759,37,2014-08-29,2014-09-12,2014-09-08,2,52.84,Skiptube,01 Starling Junction,Oliveira do Conde,Viseu,3430-345,Portugal
6588,309,19,2014-03-09,2014-03-23,2014-03-19,1,49.06,Wordware,078 Merry Pass,Golubac,,,Serbia
6589,535,41,2014-02-14,2014-02-28,2014-02-24,2,55.52,Edgeblab,20557 Dennis Circle,Barotac Viejo,,,Philippines
6590,50,70,2014-08-11,2014-08-25,2014-08-21,2,44.16,Bubblebox,1 Caliangt Terrace,Tungor,,,Russia
6591,836,84,2014-09-18,2014-10-02,2014-09-28,1,56.94,Dynazzy,51 Fuller Pass,Dengfang,,,China
6592,605,66,2014-11-22,2014-12-06,2014-12-02,3,50.97,Omba,57 5th Alley,Gostilitsy,,,Russia
6593,330,9,2014-03-10,2014-03-24,2014-03-20,1,80.13,Shufflester,9 Fulton Place,Baisha,,,China
6594,562,98,2014-01-01,2014-01-15,2014-01-11,2,42.82,Feedmix,13 Michigan Point,Karangsari,,,Indonesia
6595,517,49,2014-04-13,2014-04-27,2014-04-23,1,1.18,Demimbu,64375 Ronald Regan Drive,Obryte,,,Poland
6596,120,4,2014-03-06,2014-03-20,2014-03-16,1,9.73,Ozu,1 Bultman Terrace,Aberdeen,Scotland,AB39,United Kingdom
6597,615,84,2014-02-08,2014-02-22,2014-02-18,2,95.96,Skivee,5 Pankratz Trail,Quipot,,,Philippines
6598,654,18,2014-01-19,2014-02-02,2014-01-29,3,90.19,Dabvine,0 Ryan Court,Hehu,,,China
6599,579,44,2014-07-30,2014-08-13,2014-08-09,1,25.12,Yodo,9003 Havey Pass,Doumen,,,China
6600,288,43,2014-03-16,2014-03-30,2014-03-26,3,79.96,Topiczoom,859 Fulton Trail,Koilás,,,Greece
6601,494,79,2014-02-03,2014-02-17,2014-02-13,1,9.1,Jatri,21040 Toban Crossing,Krajandadapmulyo,,,Indonesia
6602,16,51,2014-08-22,2014-09-05,2014-09-01,2,16.91,Topdrive,59133 Pond Circle,Guoyuan,,,China
6603,95,9,2014-06-20,2014-07-04,2014-06-30,3,88.7,Devcast,0600 Welch Place,Nanhe,,,China
6604,771,68,2014-01-13,2014-01-27,2014-01-23,1,78.73,Babbleblab,95010 Springs Road,Murakami,,,Japan
6605,248,76,2014-09-04,2014-09-18,2014-09-14,3,31.59,Flipbug,49365 High Crossing Street,Baizhong,,,China
6606,249,85,2014-08-23,2014-09-06,2014-09-02,2,69.46,Vipe,35149 Magdeline Terrace,Shicang,,,China
6607,807,97,2014-06-01,2014-06-15,2014-06-11,1,7.75,Demizz,4842 Lukken Park,Guandi,,,China
6608,733,55,2014-06-07,2014-06-21,2014-06-17,3,35.78,Jaxbean,52 Mockingbird Center,Dhangarhi,,,Nepal
6609,94,1,2014-11-23,2014-12-07,2014-12-03,1,11.86,Yozio,084 Armistice Plaza,Amgalang,,,China
6610,352,38,2014-05-20,2014-06-03,2014-05-30,2,26.78,Avavee,04 Maple Center,Betaf,,,Indonesia
6611,330,17,2014-08-02,2014-08-16,2014-08-12,2,84.24,Cogibox,74 Shoshone Crossing,Cicuco,,,Colombia
6612,357,49,2014-10-09,2014-10-23,2014-10-19,2,66.91,Zoomzone,3696 Saint Paul Hill,Kupang,,,Indonesia
6613,679,22,2014-02-26,2014-03-12,2014-03-08,2,11.69,Skiptube,3176 Butterfield Alley,Hualin,,,China
6614,637,75,2014-09-04,2014-09-18,2014-09-14,2,73.23,Trunyx,76312 South Lane,Saint-Quentin-en-Yvelines,Île-de-France,78061 CEDEX,France
6615,31,6,2014-03-16,2014-03-30,2014-03-26,3,93.55,Minyx,62591 Sutherland Road,Calceta,,,Ecuador
6616,713,18,2013-12-22,2014-01-05,2014-01-01,3,60.21,Dynabox,186 Jana Court,Timezgadiouine,,,Morocco
6617,38,17,2014-08-13,2014-08-27,2014-08-23,2,85.04,Rhynyx,57 Fairfield Street,Nemours,Île-de-France,77794 CEDEX,France
6618,488,28,2014-04-02,2014-04-16,2014-04-12,2,17.78,Shufflebeat,4290 Debra Avenue,Kinnula,,,Finland
6619,711,35,2014-10-15,2014-10-29,2014-10-25,2,44.22,Quinu,815 Aberg Lane,Lagoa do Itaenga,,,Brazil
6620,41,10,2014-07-06,2014-07-20,2014-07-16,1,36.21,Kazio,3050 Del Mar Drive,El Parco District,,,Peru
6621,906,43,2014-04-08,2014-04-22,2014-04-18,3,53.37,Centidel,87891 Eastlawn Pass,Eindhoven,Provincie Noord-Brabant,5609,Netherlands
6622,482,85,2014-04-17,2014-05-01,2014-04-27,2,78.44,LiveZ,24 Brickson Park Drive,Reading,Pennsylvania,19610,United States
6623,211,77,2014-06-21,2014-07-05,2014-07-01,2,30.93,Midel,12 Dayton Point,Meishan,,,China
6624,298,15,2014-10-15,2014-10-29,2014-10-25,3,65.06,Eazzy,40490 Bartillon Road,Cekcyn,,,Poland
6625,38,47,2014-10-26,2014-11-09,2014-11-05,3,8.73,Aimbu,372 Little Fleur Avenue,Kepuh,,,Indonesia
6626,482,52,2014-02-08,2014-02-22,2014-02-18,1,71.23,Vipe,97066 Duke Lane,Sulūk,,,Syria
6627,463,80,2014-07-03,2014-07-17,2014-07-13,3,56.52,Jaxspan,48157 Mockingbird Center,Duyure,,,Honduras
6628,261,20,2014-04-30,2014-05-14,2014-05-10,3,23.7,Devbug,8430 Pleasure Center,Knivsta,Uppsala,741 24,Sweden
6629,908,77,2014-05-10,2014-05-24,2014-05-20,3,26.25,Buzzshare,61216 Gerald Trail,Gugut,,,Indonesia
6630,860,60,2013-11-30,2013-12-14,2013-12-10,3,46.28,Skilith,2695 Red Cloud Place,Herálec,,,Czech Republic
6631,147,30,2014-07-08,2014-07-22,2014-07-18,3,78.07,Zoomlounge,1529 Fuller Lane,Aparecida de Goiânia,,,Brazil
6632,799,14,2014-06-21,2014-07-05,2014-07-01,2,17.29,Linkbuzz,89267 Lighthouse Bay Road,Polo,,,Philippines
6633,467,35,2014-03-19,2014-04-02,2014-03-29,3,81.75,Centidel,999 Fairview Avenue,Santa Monica,,,Philippines
6634,561,27,2014-02-22,2014-03-08,2014-03-04,2,42.43,Geba,04 Mallory Park,Medicine Hat,,,Canada
6635,723,93,2014-11-13,2014-11-27,2014-11-23,2,30.81,Zoomcast,7 Esch Park,Tuymazy,,,Russia
6636,471,72,2014-01-08,2014-01-22,2014-01-18,3,38.86,Oyope,87 Sullivan Road,Tuchkovo,,,Russia
6637,625,61,2014-10-10,2014-10-24,2014-10-20,1,17.64,Feedfish,62521 Riverside Pass,Ticrapo,,,Peru
6638,256,94,2014-10-03,2014-10-17,2014-10-13,2,27.3,Flashdog,7965 Ohio Road,Don Tan,,,Thailand
6639,862,22,2014-01-06,2014-01-20,2014-01-16,1,91.46,Skyndu,05 Birchwood Street,Zhangbei,,,China
6640,113,41,2014-10-14,2014-10-28,2014-10-24,2,3.53,Twitterworks,44801 Norway Maple Center,Tyler,Texas,75799,United States
6641,840,6,2014-02-27,2014-03-13,2014-03-09,2,2.68,Mynte,308 Pine View Drive,Santa Catarina,Leiria,2500-772,Portugal
6642,573,94,2014-06-28,2014-07-12,2014-07-08,1,68.98,Photospace,276 Gale Trail,Lianyuan,,,China
6643,505,8,2014-11-14,2014-11-28,2014-11-24,2,78.16,Blogpad,0100 Raven Plaza,Tyazhinskiy,,,Russia
6644,456,78,2014-07-21,2014-08-04,2014-07-31,3,47.55,Livepath,9800 Clove Lane,Ubajami,,,Indonesia
6645,126,39,2014-09-14,2014-09-28,2014-09-24,1,19.53,Devpulse,3 Esch Plaza,Sarāvān,,,Iran
6646,452,55,2014-05-02,2014-05-16,2014-05-12,3,59.83,Wordify,680 Orin Trail,Mafa,,,Nigeria
6647,641,94,2014-08-19,2014-09-02,2014-08-29,3,25.81,Digitube,06539 Riverside Place,Estoi,Faro,8005-453,Portugal
6648,521,72,2014-10-06,2014-10-20,2014-10-16,2,76.32,Avamm,6504 Merchant Hill,Tawala,,,Philippines
6649,413,2,2014-10-28,2014-11-11,2014-11-07,3,5.46,Latz,3948 Mallard Alley,El Bauga,,,Sudan
6650,438,44,2014-02-17,2014-03-03,2014-02-27,2,94.24,Trunyx,56537 Sherman Park,Santa Cruz,,,Venezuela
6651,447,83,2014-05-07,2014-05-21,2014-05-17,2,67.35,Skyndu,315 Spaight Way,Bebedouro,,,Brazil
6652,545,72,2014-08-06,2014-08-20,2014-08-16,2,56.51,Feedspan,467 Aberg Lane,San Diego,California,92165,United States
6653,410,66,2014-09-18,2014-10-02,2014-09-28,2,99.56,Mudo,64351 Pepper Wood Place,Shangyanzhuang,,,China
6654,675,83,2014-05-07,2014-05-21,2014-05-17,2,46.59,Plambee,4369 Sycamore Point,Ignacio Zaragoza,Veracruz Llave,93470,Mexico
6655,891,17,2014-02-12,2014-02-26,2014-02-22,1,25.38,Fiveclub,3 Vernon Junction,Qohord-e Bālā,,,Iran
6656,743,40,2013-12-29,2014-01-12,2014-01-08,1,98.62,Ntag,81 Kropf Terrace,Lokorae,,,Indonesia
6657,633,55,2014-09-13,2014-09-27,2014-09-23,1,38.4,Mycat,4495 Orin Junction,Nanling,,,China
6658,535,100,2014-06-25,2014-07-09,2014-07-05,1,92.48,Quimm,580 Forster Drive,Taiyuan,,,China
6659,61,97,2014-11-20,2014-12-04,2014-11-30,3,70.17,Zoomzone,44195 Walton Place,Tapacocha,,,Peru
6660,476,1,2014-09-26,2014-10-10,2014-10-06,2,12.2,Aimbu,580 Derek Lane,Mulandoro,,,Indonesia
6661,749,39,2014-10-28,2014-11-11,2014-11-07,1,60.82,Viva,8 Eggendart Center,Tirhanimîne,,,Morocco
6662,588,44,2014-05-05,2014-05-19,2014-05-15,3,57.4,Kwideo,47 Old Shore Road,Troyes,Champagne-Ardenne,10004 CEDEX,France
6663,129,77,2014-01-16,2014-01-30,2014-01-26,3,92.06,Bluejam,117 Waxwing Avenue,Morteros,,,Argentina
6664,683,5,2014-05-07,2014-05-21,2014-05-17,2,54.89,Ooba,22 Hintze Hill,Abuyog,,,Philippines
6665,191,21,2014-09-13,2014-09-27,2014-09-23,2,19.58,Myworks,689 Rockefeller Circle,Flora,,,Philippines
6666,641,86,2014-05-26,2014-06-09,2014-06-05,2,90.89,Yacero,08778 Meadow Vale Lane,Runaway Bay,,,Jamaica
6667,672,80,2014-05-28,2014-06-11,2014-06-07,1,96.23,Dabjam,29837 Evergreen Road,Gainesville,Florida,32605,United States
6668,903,73,2014-09-25,2014-10-09,2014-10-05,1,26.02,Rhynoodle,64 Jackson Lane,Opochka,,,Russia
6669,297,92,2014-04-21,2014-05-05,2014-05-01,3,20.46,DabZ,21813 Memorial Pass,Semang,,,Indonesia
6670,646,59,2014-08-31,2014-09-14,2014-09-10,1,17.66,Edgewire,244 Eagan Street,Knoxville,Tennessee,37924,United States
6671,379,44,2014-07-12,2014-07-26,2014-07-22,3,51.93,Quatz,66906 Holy Cross Road,Abū Zabad,,,Sudan
6672,55,4,2014-08-23,2014-09-06,2014-09-02,1,83.22,Podcat,88 Portage Pass,Mondlo,,,South Africa
6673,710,9,2013-12-22,2014-01-05,2014-01-01,1,18.85,Voonyx,5178 Crowley Way,Tete,,,Mozambique
6674,480,82,2014-02-24,2014-03-10,2014-03-06,2,83.11,Viva,18 Moose Parkway,Kalasin,,,Thailand
6675,404,40,2014-01-01,2014-01-15,2014-01-11,3,38.93,Voonder,8479 Logan Hill,MacArthur,,,Philippines
6676,536,82,2014-10-19,2014-11-02,2014-10-29,1,28.98,Trudeo,62370 Superior Alley,Shuiyang,,,China
6677,648,35,2014-11-02,2014-11-16,2014-11-12,1,55.6,Skynoodle,621 Macpherson Point,Paço,Lisboa,2530-692,Portugal
6678,451,32,2014-05-05,2014-05-19,2014-05-15,3,85.35,Livepath,95 Hagan Pass,Punsu,,,Indonesia
6679,458,89,2014-10-14,2014-10-28,2014-10-24,3,37.82,Zoomlounge,759 Pine View Way,Weihai,,,China
6680,683,1,2014-07-05,2014-07-19,2014-07-15,3,79.78,Realfire,02764 Florence Road,Sagua de Tánamo,,,Cuba
6681,180,88,2013-12-02,2013-12-16,2013-12-12,3,55.68,Trudeo,457 Fuller Court,Faya-Largeau,,,Chad
6682,287,37,2014-07-23,2014-08-06,2014-08-02,3,59.04,Realfire,6 Mitchell Park,Ordzhonikidze,,,Kazakhstan
6683,489,95,2014-10-17,2014-10-31,2014-10-27,2,7.01,Dabshots,573 Dexter Court,Carolina,,,Brazil
6684,809,78,2014-08-13,2014-08-27,2014-08-23,1,91.75,Voonix,13487 Esker Crossing,Aleg,,,Mauritania
6685,835,13,2014-06-04,2014-06-18,2014-06-14,1,58.32,Yacero,5 Manufacturers Circle,Pizarro,,,Colombia
6686,685,77,2014-02-17,2014-03-03,2014-02-27,1,83.92,Yakijo,8 Crest Line Circle,Sigu,,,China
6687,102,100,2014-07-09,2014-07-23,2014-07-19,3,87.54,Demivee,368 Valley Edge Parkway,Rybnik,,,Poland
6688,680,66,2014-06-21,2014-07-05,2014-07-01,2,52.12,Blognation,1 Spaight Center,Atlanta,Georgia,30323,United States
6689,416,35,2014-02-21,2014-03-07,2014-03-03,3,96.18,Skinte,46154 Pepper Wood Avenue,Faḩmah,,,Palestinian Territory
6690,814,15,2014-10-23,2014-11-06,2014-11-02,2,36.98,Meeveo,72 Cottonwood Alley,Kemiri,,,Indonesia
6691,236,44,2014-08-25,2014-09-08,2014-09-04,3,20.51,Vimbo,24025 Florence Drive,Huilong,,,China
6692,437,52,2014-08-30,2014-09-13,2014-09-09,1,21.56,Oozz,08104 Rowland Lane,'s-Hertogenbosch,Provincie Noord-Brabant,5224,Netherlands
6693,495,9,2014-01-14,2014-01-28,2014-01-24,2,12.25,Riffpedia,30017 Melrose Court,Richmond,Virginia,23242,United States
6694,212,30,2014-07-29,2014-08-12,2014-08-08,1,63.95,Twimm,75243 Tennessee Terrace,Staryy Krym,,,Ukraine
